Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-April-2013,314.50,316.85,312.05,315.85,314.663625693555271020,18744,434,5898055.00,6426,34.28,4.80,1.35
11-April-2013,316.70,316.75,310.20,314.90,313.034769528312023208,46535,1117,14567073.00,6968,14.97,6.55,-1.80
10-April-2013,316.65,317.00,312.20,315.05,314.532077755625178011,28088,498,8834577.00,6836,24.34,4.80,-1.60
9-April-2013,322.00,322.80,311.50,313.35,317.930256381071621660,35143,702,11173023.00,6104,17.37,11.30,-8.65
8-April-2013,316.00,321.40,315.90,320.45,319.187433922368222322,33105,790,10566700.00,13477,40.71,5.50,4.45
5-April-2013,313.00,321.60,312.20,316.70,318.074164456233421750,37700,843,11991396.00,6247,16.57,9.40,3.70
4-April-2013,312.60,320.00,311.25,311.95,315.326588555204542728,50014,769,15770744.00,12565,25.12,8.75,-0.65
3-April-2013,322.00,322.00,313.20,314.35,318.047418730086007621,48019,840,15272319.00,16424,34.20,8.80,-7.65
2-April-2013,323.40,323.85,319.55,321.60,322.167661485727793865,33842,694,10902798.00,7643,22.58,4.30,-1.80
1-April-2013,321.00,323.70,318.05,320.90,320.700554323725055432,27060,638,8678157.00,5998,22.17,5.65,-0.10
28-March-2013,303.40,322.00,303.40,319.15,313.325042360275762161,154626,3178,48448198.00,34632,22.40,18.60,15.75
26-March-2013,315.00,315.00,300.40,303.90,303.964646023496527929,91588,2137,27839514.00,23601,25.77,14.60,-11.10
25-March-2013,321.00,327.40,313.00,313.95,319.924971070265615328,37159,817,11888092.00,13605,36.61,14.40,-7.05
22-March-2013,319.00,321.60,317.55,320.15,320.055158385929227363,66862,580,21399528.00,29940,44.78,4.05,1.15
21-March-2013,318.00,324.50,317.05,319.25,320.881936121045919590,104291,1212,33465098.00,45541,43.67,7.45,1.25
20-March-2013,324.90,324.90,315.00,318.65,320.038536984693325919,64743,902,20720255.00,22978,35.49,9.90,-6.25
19-March-2013,315.00,324.40,314.00,322.40,319.968438703020200817,100788,2586,32248979.00,28977,28.75,10.40,7.40
18-March-2013,321.70,324.00,313.20,313.85,316.348787875350251273,88151,1745,27886462.00,38826,44.04,10.80,-7.85
15-March-2013,335.35,335.70,322.00,324.10,327.199446395879503508,114161,2338,37353416.00,61294,53.69,13.70,-11.25
14-March-2013,341.00,341.00,329.20,332.75,332.707760667113031833,82145,1990,27330279.00,28754,35.00,11.80,-8.25
13-March-2013,344.35,344.80,337.45,339.85,340.046090767708186059,28292,501,9620584.00,11103,39.24,7.35,-4.50
